title,item_code,division_id,vendor_id,status,mrp,barcode,brand,created_at,updated_at,category_id,section_id,,
FOGG 1000 SPRAY ULTIMATE 150ML,BM64166,FMCG H&B,Pratham Trade Line Pvt.Ltd. Fogg,Non Extinct,360,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
FOGG 1000 SPRAY STATUS 150ML,BM64167,FMCG H&B,Pratham Trade Line Pvt.Ltd. Fogg,Non Extinct,360,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
EQUAL SENSES MEN DEO 150 ML,BM68551,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
LIFEBUOY SOAP NATURE 85G,BM64085,FMCG H&B,Unilever Nepal Limited,Extinct,25,8.90607E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
MAGGI PAZZTA CHEESE TOMATO MACARONI 70GM,BM67767,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,58,8.90106E+12,,6/20/2017 10:56,6/20/2017 10:56,,PASTA & VERMICELLI,,
NESTLE KITKAT 18G,BM49694,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,30,89005637,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
NESTLE MILKY BAR 18G,BM49711,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,20,89006931,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
MAGGI RICH TOMATO KETCHUP 1000G,BM49647,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,295,8.90106E+12,,6/20/2017 10:56,6/20/2017 10:56,,KETCHUP/DRESSING,,
EXO BAR 95G,BM64861,FMCG H&H,Atlantic Enterprises Pvt.Ltd,Non Extinct,10,8.9021E+12,,6/20/2017 10:56,6/20/2017 10:56,,DETERGENTS,,
BAMBINO SONA PAPAD 250G,BM31077,FMCG FOOD,Pegasus overseas Pvt. Ltd.,Non Extinct,150,8.90124E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
FOGG DEO SPRAY WOMEN ELEGANCE 120ML,BM59564,FMCG H&B,Pratham Trade Line Pvt.Ltd. Fogg,Non Extinct,400,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
BAMBINO MACARONI ELBOWS 450G,BM34488,FMCG FOOD,Pegasus overseas Pvt. Ltd.,Non Extinct,100,8.90124E+12,,6/20/2017 10:56,6/20/2017 10:56,,PASTA & VERMICELLI,,
BAMBINO SOAN PAPDI SUGAR FREE 200G,BM42401,FMCG FOOD,Pegasus overseas Pvt. Ltd.,Non Extinct,200,8.90124E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
HE IS BRAVE DEO 150 ML,BM68554,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
JAGLER BLUE DEO 150 ML,BM68557,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
JAGLER FOR MEN DEO 150 ML,BM68558,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
CALDION JEANS FOR MEN DEO 150 ML,BM68547,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
EQUAL INTENSE MEN DEO 150 ML,BM68550,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
EXTORY OCTRA MEN DEO 150 ML,BM68553,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
JAGLER BLACK DEO 150 ML,BM68556,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
JAGLER SPORT DEO 150 ML,BM68559,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
JAGLER STORM DEO 150 ML,BM68560,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
JABSON GULAB JAMUN (BOX) 1000GM,BM67658,FMCG FOOD,Mangal Murti Traders/ Mangal Murti Trade international,Non Extinct,450,8.90407E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
JABSON RASGULLA (BOX) 1000GM,BM67657,FMCG FOOD,Mangal Murti Traders/ Mangal Murti Trade international,Non Extinct,450,8.90407E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
SLEEKY MEATY BAR LIVER FLAVOUR 30G,BM57256,FMCG FOOD,Food Line Pvt.Ltd,Non Extinct,90,8.85024E+12,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
CLEAN HANDWASH 500G PET ROSE,BM64538,FMCG H&B,Basant chemicals Pvt. Ltd.,Non Extinct,190,6.95983E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
CLEAN HANDWASH 500G PET LAVENDER,BM64540,FMCG H&B,Basant chemicals Pvt. Ltd.,Non Extinct,190,6.95983E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
KHAO SHONG INSTANT COFFEE 100G BOTTLE,BM1056,FMCG FOOD,Akhil Trading Concern Pvt.Ltd,Non Extinct,360,8.8521E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
PAMACARE DEOSCENTOFRAG PRINESS CHOICE  135 ML,BM66302,FMCG H&B,S.B. Trade International,Non Extinct,312,8.90605E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
PAMACARE DEOSCENTOFRAG MISHTI MORNING  135 ML,BM66301,FMCG H&B,S.B. Trade International,Non Extinct,312,8.90605E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
PAMACARE BODY LOTION ALOE VERA  200ML,BM67643,FMCG H&B,S.B. Trade International,Non Extinct,176,8.90605E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
LICAO FUSILLI BIG (PKT) 500G,BM24464,FMCG FOOD,Khetan Overseas,Non Extinct,110,8.69083E+12,,6/20/2017 10:56,6/20/2017 10:56,,PASTA & VERMICELLI,,
WEETABIX  ORIGINAL 215G,BM11627,FMCG FOOD,Subha Shingal International,Non Extinct,334,5.01003E+12,,6/20/2017 10:56,6/20/2017 10:56,,BREAKFAST CEREALS,,
I.L.D MANGO MALDA PREMIUM 2345,BM66198,FRESH,UNDEFINED,Non Extinct,89,258,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
MAAZA MANGO JUICE 200ML,BM65063,FMCG FOOD,Krishna Nepal Trading Pvt. Ltd. (Coke),Non Extinct,29,8.90176E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
CALDION JEANS FOR WOMEN DEO 150 ML,BM68569,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
CALDION NIGHT WOMEN DEO 150 ML,BM68570,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
CALDION WOMEND DEO 150 ML,BM68571,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
EQUAL INTENSE WOMEN DEO 150 ML,BM68572,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
EQUAL SENSES WOMEN DEO 150 ML,BM68573,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
EQUAL WOMEN DEO 150 ML,BM68574,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
CALDION FOR MEN DEO 150 ML,BM68546,FMCG H&B,D and A Traders,Non Extinct,320,8.69097E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
CHERRY LIQUID  BLACK SHOE POLISH 75ML,BM62757,FMCG H&H,KAP Traders Pvt. Ltd,Non Extinct,125,8.9014E+12,,6/20/2017 10:56,6/20/2017 10:56,,POLISH,,
CAPTAIN KID PEANUT BUTTER CREAMY 510G,BM5833,FMCG FOOD,Shubha Shree Enterprises,Non Extinct,274,8.99009E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
PAMACARE BODY LOTION HONEY & ALMOND 200ML,BM67644,FMCG H&B,S.B. Trade International,Non Extinct,176,8.90605E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
NESTLE BARONE 26G,BM49674,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,20,89006696,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
NESTLE MILKY BAR 26GM,BM66680,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,40,89006948,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
MAGGI PAZZTA CHEESE MACARONI 70G,BM49642,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,60,8.90106E+12,,6/20/2017 10:56,6/20/2017 10:56,,PASTA & VERMICELLI,,
MANGALDEEP AGRABATTI SANDALWOOD 25 STICK,BM60062,FMCG H&H,A.B.C. Marketing Pvc.Ltd. (agrbatti),Non Extinct,25,8.90222E+12,,6/20/2017 10:56,6/20/2017 10:56,,PUJA NEEDS,,
SILANG OQ OAT MULTIGRAIN NO ADDED SUGAR 320G,BM64257,FMCG FOOD,Tunchhe Trans Himalayan Trading concern,Non Extinct,330,6.92325E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
BAMBINO GULAB JAMUN POWDER 200G,BM59546,FMCG FOOD,Pegasus overseas Pvt. Ltd.,Non Extinct,130,8.90124E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOME BAKE,,
BAMBINO PASTA SPIRAL 450G,BM1156,FMCG FOOD,Pegasus overseas Pvt. Ltd.,Non Extinct,150,8.90124E+12,,6/20/2017 10:56,6/20/2017 10:56,,PASTA & VERMICELLI,,
BAMBINO MACARONI SPRING 450G,BM1153,FMCG FOOD,Pegasus overseas Pvt. Ltd.,Non Extinct,100,8.90124E+12,,6/20/2017 10:56,6/20/2017 10:56,,PASTA & VERMICELLI,,
BAMBINO PASTA PENNE 450G,BM22401,FMCG FOOD,Pegasus overseas Pvt. Ltd.,Non Extinct,100,8.90124E+12,,6/20/2017 10:56,6/20/2017 10:56,,PASTA & VERMICELLI,,
BAMBINO LONG CUT ROASTED SEVIYAN 150GM,BM66764,FMCG FOOD,Pegasus overseas Pvt. Ltd.,Non Extinct,60,8.90124E+12,,6/20/2017 10:56,6/20/2017 10:56,,PASTA & VERMICELLI,,
MARIGOLD JUICE 100% APPLE GRAPE 250MLX24PCS,BM13387,FMCG FOOD,Food Line Pvt.Ltd,Non Extinct,88,8.88803E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
POTATO RED REGULAR (DHARNI),BM17981,FRESH,F & V Supplier- Chinilal,Non Extinct,75,8173,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
CARROT/NEPALI,BM8928,FRESH,F & V Supplier- Local Vegetable,Non Extinct,107,1020,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
KARELA,BM8954,FRESH,F & V Supplier- Local Vegetable,Non Extinct,40,1046,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
CUCUMBER/LOCAL,BM8930,FRESH,F & V Supplier- Local Vegetable,Non Extinct,85,1022,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
FRENCH BEANS/NEPALI,BM8932,FRESH,F & V Supplier- Local Vegetable,Non Extinct,55,1024,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
PRIL PERFECT KRAFT GEL DISH WASH 425ML,BM60636,FMCG H&H,Atlantic Enterprises Pvt.Ltd,Extinct,144,8.9021E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOUSEHOLD CLEANING,,
PARVAR,BM8952,FRESH,F&V Supplier-Terai vendor,Non Extinct,35,1044,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
CHICHINDO,BM8956,FRESH,F & V Supplier- Local Vegetable,Non Extinct,46,1048,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
TOMATO BIG,BM8919,FRESH,F & V Supplier- Local Vegetable,Non Extinct,65,1011,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
CAULIFLOWER/LOCAL,BM8922,FRESH,F & V Supplier- Local Vegetable,Non Extinct,85,1014,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
ONION RED/INDIAN,BM8912,FRESH,F & V Supplier- Chinilal,Non Extinct,30,1004,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
POTATO RED REGULAR (GRC),BM61544,FRESH,F & V Supplier- Chinilal,Non Extinct,42,8114,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
MC NO1 RESERVE WHISKY 1000ML,BM7501,LIQUOR & TOBACCO,Mangalam International Pvt.Ltd.,Non Extinct,1328,8.90297E+12,,6/20/2017 10:56,6/20/2017 10:56,,WHISKY,,
DABUR ALMOND HAIR OIL 100ML,BM44789,FMCG H&B,Rawal Marketing (CCD),Extinct,95,89005903,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
MARIGOLD JUICE 100% CARROT & MIX 1LTR,BM14341,FMCG FOOD,Food Line Pvt.Ltd,Non Extinct,280,8.88803E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
I.L.D GRAPES GREEN,BM68242,FRESH,UNDEFINED,Extinct,140,129,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
PEARS CHINA,BM9017,FRESH,F & V Supplier- M.B. Fruits,Extinct,165,2010,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
HANAMI PRAWAN CRACKER HOT CHILLI 60GM,BM18552,FMCG FOOD,Food Line Pvt.Ltd,Non Extinct,155,8.85205E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
STRAWBERRY NEPAL,BM9022,FRESH,F & V Supplier- Local Fruits,Extinct,75,2015,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
RED POTATO,BM8910,FRESH,F & V Supplier- Chinilal,Non Extinct,31,1002,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
LONG SWEET CHILLI,BM8940,FRESH,F & V Supplier- Local Vegetable,Non Extinct,45,1032,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
RED PUMPKIN,BM8942,FRESH,F & V Supplier- Local Vegetable,Non Extinct,40,1034,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
GARLIC,BM8918,FRESH,F & V Supplier- Local Vegetable,Non Extinct,340,1010,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
CUCUMBER/INDIAN,BM8931,FRESH,F & V Supplier- Local Vegetable,Non Extinct,45,1023,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
CAPSICUM/GREEN,BM8937,FRESH,F & V Supplier- Local Vegetable,Non Extinct,65,1029,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
GINGER,BM8917,FRESH,F & V Supplier- Local Vegetable,Non Extinct,78,1009,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
CABBAGE/LOCAL,BM8925,FRESH,F & V Supplier- Local Vegetable,Non Extinct,20,1017,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
TOMATO SMALL,BM8920,FRESH,F & V Supplier- Local Vegetable,Non Extinct,55,1012,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
HALDIRAMS KASHMIRI MIXTURE 200G,BM55135,FMCG FOOD,Vishwanath trade House Pvt.Ltd./Devki Overseas,Non Extinct,146,8.90406E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
GARLIC(D),BM20124,FRESH,F & V Supplier- Local Vegetable,Extinct,295,7102,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
ONION SPRING(D),BM20132,FRESH,F & V Farmer Supplier,Extinct,3,7110,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
KURILO(D),BM20106,FRESH,F & V Farmer Supplier,Extinct,395,7084,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
LONG BEANS(D),BM20107,FRESH,F & V Supplier- Local Vegetable,Extinct,130,7085,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
FRENCH BEANS/NEPALI(D),BM20109,FRESH,F & V Farmer Supplier,Extinct,80,7087,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
JULIES OAT 25 STRAWBERRY 300G,BM66458,FMCG FOOD,Zodiac Marketing Pvt.Ltd,Non Extinct,330,9.55612E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
NACHOS CORNITOS CORN CHIPS LIME N MINT 70GM,BM51804,FMCG FOOD,Pratham Foods Pvt.Ltd.,Non Extinct,95,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
NACHOS CORNITOS CORN CHIPS SIZZLIN JALAPENO 140GM,BM51805,FMCG FOOD,Pratham Foods Pvt.Ltd.,Non Extinct,190,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
NACHOS CORNITOS CORN CHIPS TIKKA MASALA 60GM,BM51807,FMCG FOOD,Pratham Foods Pvt.Ltd.,Non Extinct,95,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
NACHOS CORNITOS CORN CHIPS TOMATO MEXICANA 70GM,BM51809,FMCG FOOD,Pratham Foods Pvt.Ltd.,Non Extinct,95,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
POLO MINT 21.8G,BM49729,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,10,89007976,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
MARIGOLD ORANGE JUICE 250ML,BM2366,FMCG FOOD,Food Line Pvt.Ltd,Non Extinct,68,9.55731E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
EGG-PLANT BIG,BM8962,FRESH,F & V Supplier- Local Vegetable,Non Extinct,36,1054,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
GREEN CHILLI,BM11408,FRESH,F & V Supplier- Local Vegetable,Non Extinct,36,1108,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
BABY POTATO,BM12878,FRESH,F & V Supplier- Chinilal,Non Extinct,15,2108,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
EGG-PLANT LONG,BM8963,FRESH,F & V Supplier- Local Vegetable,Non Extinct,40,1055,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
POTATO RED (BIG),BM20136,FRESH,F & V Supplier- Chinilal,Non Extinct,45,7116,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
KELLOGGS CORNFLAKES ORIGANAL POUCH 875G,BM64242,FMCG FOOD,United Distributors ( Nepal ) Pvt.Ltd. (Kelloggs),Non Extinct,530,8.9015E+12,,6/20/2017 10:56,6/20/2017 10:56,,BREAKFAST CEREALS,,
RED BULL ENERGY DRINK (BLUE BOTTLE )250ML,BM65172,FMCG FOOD,United Distributors Nepal Pvt.Ltd. (Redbull),Non Extinct,190,90162602,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
CUCUMBER/LOCAL(D),BM20122,FRESH,F & V Supplier- Local Vegetable,Extinct,63,7100,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
GINGER(D),BM20125,FRESH,F & V Supplier- Local Vegetable,Extinct,60,7103,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
GHIRAUNLA(D),BM20099,FRESH,F&V Supplier-Terai vendor,Extinct,42,7077,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
ROUND RED POTATO(D),BM20105,FRESH,F & V Supplier- Chinilal,Extinct,115,7083,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
LEMON BIG,BM20108,FRESH,F & V Farmer Supplier,Extinct,18,7086,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
NESTLE ECLAIRS CHOCOLATE 360G,BM49688,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,120,8.90106E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
BRITANNIA MARIE GOLD BISCUITS 300G,BM56589,FMCG FOOD,Infinity Distributors Pvt. Ltd.,Non Extinct,70,8.90106E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
HOBBY CRAZY HEAD STYLING GEL STRONG 150ML,BM58840,FMCG H&B,Rawal Marketing (CCD),Extinct,100,86908306,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
NACHOS CORNITOS CORN CHIPS TOMATO MEXICANA 140GM,BM51808,FMCG FOOD,Pratham Foods Pvt.Ltd.,Non Extinct,190,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
TRESEMME HAIR FALL DEFENSE SHAMPOO 580ML,BM63902,FMCG H&B,Elida Nepal Limited,Non Extinct,576,8.90103E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
TRESEMME KERATIN SMOOTHER HAIR SHAMPOO 580ML,BM65894,FMCG H&B,Elida Nepal Limited,Non Extinct,664,8.90103E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
AMERICAN GARDEN CHOCOLATE FLAVOR SYRUP 680G,BM1095,FMCG FOOD,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,431,17273501608,,6/20/2017 10:56,6/20/2017 10:56,,HOME BAKE,,
OKRA,BM8953,FRESH,F & V Supplier- Local Vegetable,Non Extinct,47,1045,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
BABY MARROW,BM8941,FRESH,F & V Supplier- Local Vegetable,Non Extinct,40,1033,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
LONG BEANS,BM8948,FRESH,F & V Supplier- Local Vegetable,Non Extinct,65,1040,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
GHIRAUNLA,BM8955,FRESH,F & V Supplier- Local Vegetable,Non Extinct,46,1047,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
EGG-PLANT GREEN,BM8965,FRESH,F & V Supplier- Local Vegetable,Non Extinct,36,1057,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
RADISH-WHITE,BM8994,FRESH,F & V Supplier- Local Vegetable,Non Extinct,26,1086,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
MINUTE MAID MIXED FRUIT 1L,BM66271,FMCG FOOD,Krishna Nepal Trading Pvt. Ltd. (Coke),Non Extinct,200,8.90176E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
FANTA CAN 300ML,BM63428,FMCG FOOD,Krishna Nepal Trading Pvt. Ltd. (Coke),Non Extinct,75,8.90176E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
CLEAR MEN ANTI HAIR FALL ANTI DANDRUFF SHAMPOO 180ML,BM49483,FMCG H&B,Elida Nepal Limited,Extinct,180,4.80089E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
JOHNSONS BABY TOP TO TOE 100ML,BM50972,FMCG H&B,Krishna Nepal Trading Pvt. Ltd. (J&J),Extinct,120,8.90101E+12,,6/20/2017 10:56,6/20/2017 10:56,,BABY NEEDS,,
LISTERINE FRESHBURST MOUTHWASH 500ML,BM53365,FMCG H&B,Krishna Nepal Trading Pvt. Ltd. (J&J),Extinct,304,8.90101E+12,,6/20/2017 10:56,6/20/2017 10:56,,ORAL CARE,,
HALDIRAMS RASGULLA 500G,BM16257,FMCG FOOD,Malla & Malla Impex,Non Extinct,250,8.904E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
AG RANCH DRESSING 227G,BM10073,FMCG FOOD,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,230,7.17274E+11,,6/20/2017 10:56,6/20/2017 10:56,,KETCHUP/DRESSING,,
APPLE CHOCOLATE,BM9011,FRESH,F & V Supplier- M.B. Fruits,Extinct,160,2004,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
LITCHI,BM9027,FRESH,F & V Supplier- Local Fruits,Extinct,230,2020,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
GUAVA NEPAL,BM9028,FRESH,F & V Supplier- Local Fruits,Extinct,70,2021,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
PINEAPPLE 2032,BM9039,FRESH,R.B. Suppliers,Extinct,120,2032,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
PATANJALI  DETERGENT POWDER -SUPERIOR 250 G,BM65511,FMCG H&H,Nepal Gramodhyog Pvt. Ltd./Patanjali Ayurved Pvt. Ltd.,Non Extinct,30,8.90608E+12,,6/20/2017 10:56,6/20/2017 10:56,,DETERGENTS,,
NIVEA WHITE REPAIR FACE WASH FOAM 50GM,BM68516,FMCG H&B,Krishna Nepal Trading Pvt. Ltd. ( Nivea),Non Extinct,125,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
DOVE INTENSE REPAIR SHAMPOO 340ML,BM64086,FMCG H&B,Unilever Nepal Limited,Non Extinct,260,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
DOVE DAILY SHINE SHAMPOO 340ML,BM65900,FMCG H&B,Unilever Nepal Limited,Non Extinct,260,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
NUTRALITE BUTTER 500GM,BM65916,DAIRY,Krishab Traders Pvt.Ltd.,Non Extinct,280,8.90155E+12,,6/20/2017 10:56,6/20/2017 10:56,,FRESH DAIRY,,
